"Display Name","Phone","Email","Mobile","Salesperson","Activities","City","Street","Street2","Country","Company","Occupation","Industry","TA Type","Tax ID","Type","Created on"
"HỘ KINH DOANH WINGROUP","","","","","","","","","Vietnam","","","","","","","2025-06-22 13:34:36"
"HOM ARCHITECTS COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2025-05-17 08:26:08"
"HOME SAIGON RESTAURANT - CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ VIET DELI MỚI","","thuthao080902@gmail.com","","","","","Số 216/4 Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0108429588-003","","2025-06-17 17:08:37"
"Honda Vietnam - HCMC Branch","","","","","","","","","","","","","","","","2025-03-04 10:20:15"
"HONGANTRAVEL","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2025-11-23 19:03:13"
"HONGANTRAVEL","","","","","","","","","Vietnam","","","","","","","2025-11-23 19:02:56"
"HONGDUC INTERNATIONAL COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2025-02-27 18:35:44"
"Hong Kim Dale","","","","","","","","","Vietnam","","","","","","","2024-11-03 13:16:03"
"HONGKONG JUECESHU TRADING CO., LIMITED","","longsongpte@gmail.com","","","","","FLAT/RM185G/F HANG WAI IND CENTRE NO.6 KIN TAI ST TUEN MUN NT","","","","","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2025-10-20 11:44:56"
"Hongkong Ruichen Consulting Services Co., Limited","","reservation@ruichenhk.com","","","","","No. 8, 11th Floor, Honghui Industrial Building, 29 Liuhe Street, San Po Kong, Kowloon","","","","","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2025-09-13 19:14:11"
"hồng ngọc hfa","","","","","","","","","Vietnam","","","","","","","2026-03-13 09:19:53"
"Honorary Consulate - The Republic of Armenia, Ho Chi Minh City","'+84 89 989 80 13","ArmeniaHonorConsHCMC@thesentry.com.vn","'+84 90 273 35 0","","","","The Sentry , Sonatus Building  3/F, Unit 03-137, 15 Le Thanh Ton Street,  Ho Chi Minh City, Vietnam","","","","Quan hệ công chúng","Marketing và truyền thông","","","Corporate","2024-02-26 11:01:20"
"Hợp Tác xã công nghiệp tiến bộ","","Thuynguyen.khanh@gmail.com","","","","","Hợp Tác xã công nghiệp tiến bộ 0100509792 Khu công nghiệp Vĩnh Tuy, phường Vĩnh Hưng, quận Hoàng Mai, TP. Hà Nội.","","","","","","","0100509792","","2024-10-06 11:13:49"
"HỢP TÁC XÃ DỊCH VỤ VẬN TẢI KHÁNH PHÚ","","htxdvvtkhanhphu@gmail.com","","","","","Căn hộ số A4, tầng trệt, Khối A2, dự án HQC Nha Trang, Phường Bắc Nha Trang, Tỉnh Khánh Hòa","","Vietnam","","","","","4202012189","","2025-12-26 01:21:31"
"HỢP TÁC XÃ THƯƠNG MẠI, VẬN TẢI VÀ DỊCH VỤ DU LỊCH SACO","","","","","","","","","Vietnam","","","","","","","2025-09-17 08:16:32"
"HỢP TÁC XÃ VẬN TẢI DU LỊCH HƯỚNG MỚI","","","","","","","","","Vietnam","","","","","","","2025-02-13 14:45:43"
"HỢP TÁC XÃ VẠN THÀNH","","","","","","","","","Vietnam","","","","","","","2025-04-30 07:25:25"
"HORIZON VIETNAM TRAVEL","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2026-02-09 14:39:37"
"Hotel&Golf Azit","","","","","","","","","Vietnam","","","","","","","2025-12-22 14:10:47"
"HOUSE OF SILLAGE, LLC","","jyu331@yahoo.com","","","","","USA","","","","Kinh doanh nước hoa","Bán buôn và bán lẻ","","KHONG","Corporate","2024-08-01 10:38:56"
"HPT VIETNAM CORPORATION","","","","","","","","","Vietnam","","","","","","","2025-04-18 20:08:24"
"HPT VIETNAM CORPORATION","","","","","","","","","Vietnam","","","","","","","2025-04-18 20:08:23"
"HR143867","","","","","","","","","Vietnam","","","","","","","2024-05-16 15:40:42"
"HR161971","","","","","","","","","Vietnam","","","","","","","2024-06-15 09:01:52"
"HRD MANAGEMENT ACADEMY JOINT STOCK COMPANY","","","","","","","","","","","","","","","","2023-10-13 17:37:23"
"HSBC Private Bank","","yip.jonathan@gmail.com","","","","","L13, 1QRC, HSBC Main Building, Hong Kong","","Vietnam","","Ngân hàng","Tài chính, ngân hàng và bảo hiểm","","Y696814(5)","Corporate","2024-05-11 16:22:40"
"HT TECH","","","'+84 98 149 29 3","","","","170, tổ 50, khu phố 11A, đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hoà, Tỉnh Đồng Nai","","","","","","","3603896800","","2025-05-04 01:35:18"
"HT travel","","","","","","","","","Vietnam","","","","","","","2025-06-27 13:37:11"
"Hubert studio","","hien-mai.truong@jvm.com","","","","","Glashüttenstraße 79 20357 Hamburg Germany","","","","","","","DE224198952","","2025-12-24 13:27:09"
"HUBERT.STUDIO LLC","","","","","","","","","Vietnam","","","","","","","2025-11-11 12:03:19"
"HUDECO JOINT STOCK COMPANY","","","","","","","","","","","","","","","","2024-03-13 13:28:09"
"Hue Help","","quynh.doan@huehelp.org","","","","","140 Tạ Quang Bửu, phường Phú Xuân, thành phố Huế","","","","","Tài chính, ngân hàng và bảo hiểm","","3301342757","Corporate","2025-12-12 11:40:37"
"HUGHES TRAVEL CO., LTD","","wayne@hughes.com.tw","","","","","","","","","Trung Quốc","","GIT/FIT","","Travel Agent","2023-12-04 12:37:14"
"Hung.Dao.VTP@gmail.com","","","","","","","","","","","","","","","","2024-02-02 23:46:44"
"HUNTER DOUGLAS INDIA PRIVATE LIMITED","","nicholas.kiro@hunterdouglas.in","","","","","4055, CENTRAL EXPRESS WAY, SRICITY DTZ, VARADAIAH PALEM MANDAL,  Chittoor, Andhra Pradesh, 517646","","","","","","","","Corporate","2026-03-07 13:12:02"
"	Huong Nguyen","","","","","","","","","Vietnam","","","","","","","2025-10-07 17:24:59"
"Huy Hoang Trading Company Limited","","","","","","","","","Vietnam","","","","","","","2025-02-17 12:05:22"
"Huynh Justin Vinh","","","","","","","","","Vietnam","","","","","","","2026-02-05 08:35:52"
"HVTRIPS VIỆT NAM","","KHONG","","","","","KHONG","","","","","","","KHONG","","2025-12-09 10:27:44"
"Hybrid Tech Agent Co.,Ltd","","","","","","","","","Vietnam","","","","","","","2024-10-14 12:29:55"
"Hybrid Tech Agent Co.,Ltd.","","","","","","","","","Vietnam","","","","","","","2024-10-14 12:34:31"
"IBM VIETNAM COMPANY LIMITED","","doan.nguyen@ibm.com","","","","","Số 29 Liễu Giai, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, Việt Nam","","","","","","","0100112490","","2024-07-23 15:48:39"
"IC ICTAS - THẦU CHÍNH NN GÓI THẦU 5.10 TCXD VÀ LĐTBCT NHÀ GA HÀNH KHÁCH DA CẢNG HK QT LONG THÀNH GĐ1","","thanh.nguyentt@ictas.com.tr;invoice.vn@ictas.com.tr","","","","","Văn phòng công trường Dự án sân bay quốc tế Long Thành, Xã Long Thành, Đồng Nai","","","","Xây dựng","Xây dựng","","3603931942","Corporate","2025-08-25 15:04:04"
"ICINNER INTERNATIONAL COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2025-07-04 15:31:04"
"ICV VIETNAM INVESTMENT AND CONSTRUCTION JOINT STOCK COMPANY","","","","","","","","","","","","","","","","2023-10-29 12:13:23"
"IDEA ENTERTAINMENT ASIA PTE. LTD. (GST Reg No.: 202306522W)","","","","","","","","","Vietnam","","","","","","","2024-09-03 18:13:37"
"IDEAL-CAREERBRIDGE VIETNAM COMPANY LIMITED","","huydv94@gmail.com","","","","","Tầng 14, Tháp 1, Tòa nhà Saigon Centre, 65 Lê Lợi, Phường Sài Gòn, TP Hồ Chí Minh","","","","","","","0318676992","","2026-03-26 20:22:15"
"IELTS MEISTER COMPANY LIMITED","","minhtoan0795@gmail.com","","","","","Số 181/22 Đường 3 tháng 2, Phường 11, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0316897474","","2024-07-15 11:58:19"
"IFV GROUP  SDN. BDH","","","","","","","","","","","","","","","","2023-11-03 14:42:42"
"IFV GROUP  SDN. BHD","","","","","","","","","","","","","","","","2023-11-03 14:42:50"
"IHG Hotels & Resorts","","dung.tran@ihg.com","","","","","","","","","","Dịch vụ du lịch, lưu trú và ăn uống","","","Corporate","2026-02-26 11:43:46"
"IHI CORPORATION","","minhhien7982@ihi-g.com","","","","","KHONG","","","","","Công nghiệp chế biến và chế tạo","","KHONG","Corporate","2025-05-28 08:59:15"
"IIPC Singapore","","","","","","","","","Vietnam","","","","","","","2024-09-25 20:12:54"
"IIPC Singapore","","","","","","","","","Vietnam","","","","","","","2024-09-25 20:10:28"
"Ikaria Group (HK) Limited","","yulanda@ikariagroup.com","","","","","24/F, Car Po Commercial Building, 18-20 Lyndhurst Terrace, Central, Hong Kong","","","","","","","KHONG","Corporate","2026-03-17 14:57:21"
"IKEA Purchasing Service (China) Co., Ltd. Qingdao Branch","","18910535388@163.com","","","","","KHONG","","","","","Bán buôn và bán lẻ","","KHONG","Corporate","2026-02-25 09:40:08"
"Ikenobo Vietnam Center Study Group","","ikenobovietnam@gmail.com","","","","","36 Lý Thường Kiệt, phường Hàng Bài, Thành phố Hà Nội","","","","","","","KHONG","","2026-04-02 14:59:27"
"IKIGAI DIGITAL","","emily@ikigaidigital.io","","","","",".","","","","","","","KHONG","","2025-02-12 15:24:27"
"IMERYS MINERALS MALAYSIA SDN BHD","","","","","","","","","Vietnam","","","","","","","2025-11-06 09:06:15"
"IMPAC","","Lan_hy_chau_my@caddi.jp","","","","","0","","","","Tư vấn quản lý","Tư vấn","","KHONG","Corporate","2024-09-24 14:58:45"
"Indefol Solar JSC","","","","","","","0","","","","Năng Lượng Mặt Trời","Sản xuất và khai thác năng lượng, nhiên liệu","","KHONG","Corporate","2024-10-14 17:47:53"
"Indochina Pride Travel","","","","","","","","","Vietnam","","","","","","","2025-11-12 14:42:27"
"INDOCHINA TOURIST AND TRADE","","","","","","","","","Vietnam","","","","","","","2025-07-23 14:05:02"
"INDOCHINA TRAVEL EXPERT ","","","","","","","","","Vietnam","","","","","","","2025-04-01 17:51:21"
"Innootour","","","","","","","","","Vietnam","","","","","","","2026-01-06 18:29:35"
"INPER TRAVEL","","Anhlym@gmail.com","","","","","10/9 Nguyễn Trường Tộ, Hải Châu, Đà Nẵng","","","","","","GIT/FIT","0402221136","Travel Agent","2025-02-05 11:27:32"
"Institute of Capital & Finance (Capfinance)","","john.kypreos@outlook.com","","","","","","","","","","Tài chính, ngân hàng và bảo hiểm","","ABN98679936","Corporate","2025-12-09 12:29:07"
"International Livestock Research Institute (ILRI)","","baochaungoclam@gmail.com","","","","","Phòng 301-302 nhà B1, khu Ngoại giao đoàn Vạn Phúc, 298 Kim Mã, Ba Đình, Hà Nội","","","","Chăn Nuôi","Nông nghiệp","","0106588039","Corporate","2024-11-05 10:23:23"
"Interstuhl Büromöbel GmbH & Co. KG.","","","","","","","","","","","","","","","","2026-03-17 06:22:57"
"Intertek Testing Services (Thailand) Ltd.","","","","","","","","","Vietnam","","","","","","","2026-02-13 15:52:31"
"INTERTEK VIET NAM LIMITED","","","","","","","","","Vietnam","","","","","","","2025-03-08 21:26:44"
"Inter-Trend Global Packaging Co.,Ltd.","","accounts@intertrendglobal.com","","","","","43 Thai CC Tower, 150 Rm., 15th Fl., South Sathorn Rd., Sathorn, Bangkok 10120, Thailand","","","","Sản xuất bao bì","Sản xuất bao bì","","0 – 1055-46038-14-3","Corporate","2024-05-10 16:14:39"
"Intrepid","","","","","","Hà Nội","Ground floor, Ladeco Building","266 Đội Cấn, Ba Đình","Vietnam","","","","","","","2024-06-15 16:44:58"
"Intrepidtravel","","","","","","","","","","","","","","","","2024-06-15 16:41:17"
"Investing in Women","","Long.Bui@iwa.asia","","","","","22nd floor Zuellig Building, Makati Avenue corner Paseo de Roxas, Makati City, Philippines 1225","","","","","","","","Corporate","2026-03-05 13:35:38"
"ISA CRYSTAL","","","","","","","","","Vietnam","","","","","","","2026-03-06 17:16:07"
"ISA GLOBAL TRAVEL","","","","","","","","","","","","","GIT/FIT","","Travel Agent","2023-10-04 10:38:51"
"ISP TECHNOLOGIES SDN BHD","","smanand.isp@gmail.com","","","","","No 12-1, Jalan Remia 4/KS6, Bandar Botanic Klang, 41200 Selangor, Malaysia","","","","Công nghệ thông tin","Công nghệ thông tin","","1024668W","Corporate","2024-05-20 11:31:56"
"Iter Limited","","","","","","","","","Vietnam","","","","","","","2026-02-01 18:07:28"
"ivivu","","","","","","","","","Vietnam","","","","","","","2025-08-26 14:02:25"
"JACO PELLAMI SRL","","","","","","","","","Vietnam","","","","","","","2026-03-22 19:51:58"
"japan founda","","","","","","","","","Vietnam","","","","","","","2025-10-09 12:23:48"
"Japan International Cooperation Agency (JICA) Vietnam Office","'+84-24-38315005~ 8 Ext. 168","DoThiThuHanh.VT@jica.go.jp","","","","","11th Flr., CornerStone Bldg, 16 Phan Chu Trinh, Cua Nam, Hanoi","","","","Agency","Marketing và truyền thông","","","Corporate","2024-02-28 16:52:40"
"Jason Rider","","","","","","","0","","","","Kinh doanh xe đạp","Bán buôn và bán lẻ","","KHONG","Corporate","2024-07-01 09:59:52"
"JAZZ","","","","","","","","","Vietnam","","","","","","","2024-05-11 14:26:14"
"Jeanette","","","","","","","0","","","","","","","KHONG","Corporate","2024-06-25 17:00:41"
"J.E. Austin Associates, Inc.","","kmurphy@jeaustin.com","","","","","2300 Clarendon Boulevard, Suite 250, Arlington, Virginia 22201, USA","","","","","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2024-11-19 21:55:55"
"Jee SeungWoo","","","","","","","","","Vietnam","","","","","","","2024-07-14 09:07:41"
"Jee SeungWoo","","","","","","","","","Vietnam","","","","","","","2024-07-14 09:04:55"
"Jiangsu Allnice Imp. & Exp. Co., Ltd.","","","","","","changshu, Jiangsu","No.8 Kangbo Avenue Guli,Changshu Jiangsu China","","China","","May mặc","Thời trang","","","Corporate","2024-01-31 12:24:36"
"Jiangsu Johnson Tongda Ltd.","","SHe@scj.com","","","","","No. 18 Hehai West Road, Xinbei District, Changzhou, Jiangsu","","","","Sản xuất sản phẩm tẩy rửa gia dụng","Sản xuất hóa chất","","KHONG","Corporate","2024-08-09 18:31:27"
"Jibanet","","","","","","","","","Vietnam","","","","","","","2025-03-20 18:21:42"
"JICA INBERBON Project","","lamvan0405@gmail.com","","","","","Phòng 205, D2A, Đại học Bách Khoa Hà Nội, số 1 Đại Cồ Việt, Hai Bà Trưng, Hà Nội","","Vietnam","","Đầu Tư","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2024-08-23 17:12:03"
"JICA SPI-NDC/OECC","","dohuyentrang0705@gmail.com","","","","","No. 10 Ton That Thuyet street, Nam Tu Liem district, Hanoi","","","","","","","""""","","2024-05-09 09:40:32"
"JICA SPI-NDC Project/OECC","","","","","","","","","Vietnam","","","","","","","2024-05-07 17:11:17"
"JIN SUNG PRESS LIMITED LIABILITY COMPANY","'+84 97 521 22 55","phanvanngoc81@gmail.com","","","","","Đường số 10, Khu công nghiệp Long Thành, Xã Tam An, Huyện Long Thành, Tỉnh Đồng Nai, Việt Nam","","","","","","","3603549243","","2023-11-08 09:05:36"
"JIN SUNG PRESS LIMITED LIABILITY COMPANY","","","","","","","","","","","","","","","","2023-11-06 11:02:13"
"JJB Unlimited, Inc.","","michael@jjbunlimited.com","","","","","0","","","","Unknown","Nghệ thuật, vui chơi và giải trí","","KHONG","Corporate","2024-07-19 20:04:04"
"JK. HERBS INTERNATIONAL CO.,LTD","","Ronnydej888@gmail.com","","","","","111, MOO 13, BANG NA-TRAD KM.9, BANG PHLI YAI, BANG PHLI, SAMUT PRAKAN 10540","","","","Buôn bán nông lâm sản","Nông nghiệp","","0115552006151","Corporate","2024-04-25 22:07:33"
"JMP PISTEK (THAILAND) CO.,LTD.","","","","","","","","","","","","","","","","2025-07-03 17:08:41"
"JOHN TOUR","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2025-08-19 23:36:58"
"john touu","","","","","","","","","Vietnam","","","","","","","2025-08-20 11:07:44"
"JOINT STOCK COMMERCIAL BANK FOR FOREIGN TRADE OF VIETNAM -PHU QUOC BRANCH","","","","","","","","","Vietnam","","","","","","","2024-06-24 13:44:20"
"joytoursvietnam","","","","","","","","","Vietnam","","","","","","","2026-03-05 17:40:07"
"Jumpcut","","","","","","","","","Vietnam","","","","","","","2024-12-17 19:54:46"
"Jung von Matt NERD GmbH","","","","","","","","","","","","","","","","2025-11-11 12:01:51"
"Jung von Matt NERD GmbH","","","","","","","","","Vietnam","","","","","","","2025-11-11 12:00:20"
"Justin Yuan","","","","","","","","","Vietnam","","","","","","","2024-12-11 06:17:28"
"Jynxe BV","","ben@sndq.be","","","","","Bisschopstraat 22 / 101, 2060 Antwerpen, Belgium","","","","","","","BE0740621130","","2025-01-31 20:13:47"
"Kaercher Cleaning Technology (Changshu) Co., Ltd.","","970823847@qq.com","","","","","No. 1111 Southeast Avenue, Southeast Sub-district, Changshu 215500, Jiangsu Province","","","","","Công nghệ thông tin","","KHONG","Corporate","2025-10-03 19:00:37"
"KAM HING PIECE WORKS LIMITED","","isabel.leung@kamhingintl.com","","","","","Unit A, 23/F, TML Tower, 3 Hoi Shing Road, Tsuen Wan, N.T., Hong Kong","","","","","","","","Corporate","2026-04-02 18:24:08"
"Kami Michiaki","","","","","","","","","Vietnam","","","","","","","2025-09-30 11:33:06"
"KAMPÁ TOUR TRAVEL AGENCY","","","","","","","","","Vietnam","","","","","","","2026-02-26 17:22:09"
"KANADEVIA CORPORATION","","kim.hoa@kanadevia.com","","","","","7-89 Nanko-Kita 1-Chome, Suminoe-Ku, Osaka 559-8559, Japan","","","","","Công nghệ thông tin","","KHONG","Corporate","2026-03-13 14:26:03"
"Kanematsu Corporation","","","","","","","","","Vietnam","","","","","","","2025-11-14 13:36:37"
"KARIN RISKA","","","","","","","","","Vietnam","","","","","","","2024-10-14 15:45:31"
"KARMARTS PUBLIC COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2024-05-10 13:07:20"
"Karmarts Public Company Limited (Head Office)","","pathtara.t@gmail.com","","","","","81-81/1 Soi Phetkasem 54 Yak 3, Phetkasem Road, Bangduan, Phasicharoen, Bangkok, Thailand 10160","","","","","","","0107537000823","","2025-02-07 11:14:48"
"Kasikornbank","","","","","","","","","Vietnam","","","","","","","2025-09-18 18:25:26"
"KASIKORNBANK .PCL","","rattiya.pra@kasikornbank.com","","","","","16th Fl., Phahon Yothin Head Office","","","","BANK","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2025-01-06 15:31:17"
"Kasikornbank Public Company Limited","","Thiravich.i@kasikornbank.com","","","","","400/22 Phahon Yothin Road, Sam Sen Nai Sub-district,  Phaya Thai District,Bangkok 10400","","","","Ngân hàng","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2025-07-03 18:06:11"
"KASIKORNBANK PUBLIC COMPANY LIMITED","","rattiya.pra@kasikornbank.com","","","","","No. 400/22, Phahon Yothin Road, Sam Sen Nai Sub-district, Phaya Thai District, Bangkok 10400.","","","","NGÂN HÀNG","Tài chính, ngân hàng và bảo hiểm","","0107536000315","Corporate","2025-01-09 11:47:15"
" KEA PRODUCTS LIMITED","","","","","","","","","Vietnam","","","","","","","2025-08-22 11:17:31"
"Kerry EAS Logistics Limited.","","","","","","","","","Vietnam","","","","","","","2025-03-07 10:57:31"
"Kerry Taste & Nutrition (Vietnam) Company Limited","","","","","","","Unit 1405 – 07, 14th Floor Me Linh Point Tower 02 Ngo Duc Ke St., Sai Gon Ward, HCMC, Vietnam","","","","","","","0314351993","","2025-12-09 00:20:48"
"KfW Development Bank","","Phan_thi.tinh@kfw.de","","","","","0","","","","Ngân hàng","Tài chính, ngân hàng và bảo hiểm","","KHONG","Corporate","2025-02-20 14:02:25"
"KHÁCH HÀNG CÔNG TY (KHÔNG XUẤT HOÁ ĐƠN)","","","","","","","","","","","","","","","Corporate","2023-09-28 14:13:03"
"KHÁCH SẠN ĂNGKOR 2 - CHI NHÁNH CÔNG TY TNHH MỘT THÀNH VIÊN ĂNGKOR NDL","","duc2805do@gmail.com","","","","","Số 33B Đường số 8, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0313493314-001","","2024-09-15 10:58:51"
"KHÁCH SẠN EQUATORIAL TPHCM","","nancy.vu@hcm.equatorial.com","","","","","242 Trần Bình Trọng, Phường Chợ Quán, TP Hồ Chí Minh, Việt Nam","","","","Dịch vụ khách sạn","Dịch vụ du lịch, lưu trú và ăn uống","","0300831580","Corporate","2024-10-29 16:48:14"
"khách sạn việt nam","","","","","","","","","Vietnam","","","","","","","2025-05-27 11:14:21"
"KHẢI ĐẠT TRAVEL","","","","","","","","","","","Trung Quốc","","GIT/FIT","","Travel Agent","2023-10-26 12:28:20"
"KHANG NGOC TOURS & EVENT","","KHONG","","","","","KHONG","","","","","","","KHONG","","2025-10-30 11:49:20"
"Khánh đan minh travel","","","","","","","","","Vietnam","","","","","","","2025-07-21 10:40:26"
"khanhpd.ho@vietcombank.com.vn","","khanhpd.ho@vietcombank.com.vn","","","","","","","Vietnam","","","","","","","2024-05-10 16:06:22"
"Khanh Tuong ","","","","","","","","","Vietnam","","","","","","","2025-10-19 13:13:33"
"KHATOCO Trading Company Limited","","","","","","","","","Vietnam","","","","","","","2026-04-01 14:39:44"
"KHONG","","","","","","","","","Vietnam","","","","","","","2025-10-26 18:26:01"
"KHONG ","","","","","","","","","Vietnam","","","","","","","2025-06-14 15:15:34"
"KHU NGHỈ DƯỠNG MPCR – CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ DU LỊCH EUROWINDOW NHA TRANG","","Chi.NGO@movenpick.com","","","","","Lô D12a,D12b,D12c, Khu 4-Khu du lịch Bắc bán đảo Cam Ranh, Xã Cam Lâm,  tỉnh Khánh Hòa, Việt Nam","","","","DỊCH VỤ LƯU TRÚ","Dịch vụ du lịch, lưu trú và ăn uống","","4200733964-003","Corporate","2025-06-06 15:28:52"
"KHU NGHỈ DƯỠNG MPCR- CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ DU LỊCH EUROWINDOW NHA TRANG","","","","","","","","","Vietnam","","","","","","","2026-01-20 09:28:35"
"KHU NGHỈ DƯỠNG MPCR–CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ DU LỊCH EUROWINDOW NHA TRANG","","","","","","","","","Vietnam","","","","","","","2026-01-20 09:23:56"
"Khu số 4, Khu du lịch biển Nhơn Lý - Cát Tiến, Xã Nhơn Lý, Thành phố Quy Nhơn, Tỉnh Bình Định, Việt Nam","","","","","","","","","Vietnam","","","","","","","2024-06-30 19:30:18"
"KIGAMI TAKAAKI","","","","","","","","","Vietnam","","","","","","","2026-03-03 07:42:44"
"KIM DO VIET NAM COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2024-08-08 12:06:28"
"Kim Minjae world","","","","","","","Hàn Quốc","","","","Trường Đại Học HQ","Giáo dục và đào tạo","","KHONG","Corporate","2024-05-31 17:14:00"
"KIM TAE HOON","","","","","","","","","","","","","","","","2024-01-14 18:01:18"
"Kim Taekwon","","","","","","","","","Vietnam","","","","","","","2026-01-28 11:18:27"
"KIM VIETNAM FUND MANAGEMENT CO., LTD","","","","","","","","","Vietnam","","","","","","","2025-03-06 20:16:02"
"KINGTEC GROUP VIETNAM CO.,LTD","","sales@kingtecgroup.com.vn","","","","","Lot C 4A CN My phuoc III Industrial Park, Thoi Hoa Ward, Ben Cat City, Binh Duong Province.","","","","","","","3702304822","","2025-05-09 20:59:40"
"King trip","","","","","","","","","Vietnam","","","","","","","2025-12-15 14:00:33"
"KINH HAO COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2026-02-01 19:44:19"
"Kintex Elastic Company Limited","","jendy.hoang@kintexelastic.com","","","","","G2 Workshop, East Zone of Phu Thai Industrial Park, Kim Lien Commune, Kim Thanh District, Hai Duong Province, Vietnam","","","","Sản xuất sợi","Công nghiệp chế biến và chế tạo","","0801223537","Corporate","2024-06-07 14:01:45"
"KITA GLOBAL COMMERCE JOINT STOCK COMPANY","","info@kita-ees.com","","","","","691 Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0318222413","","2024-03-11 14:42:02"
"KITAMURA CHEMICALS VIETNAM CO., LTD.","","","","","","","","","","","","Công nghiệp chế biến và chế tạo","","","Corporate","2026-01-14 16:52:48"
"KIYOHARA VIETNAM","","","","","","","","","Vietnam","","","","","","","2025-09-12 15:30:09"
"KKMY","","","","","","","","","Vietnam","","","","","","","2024-08-08 17:41:41"
"KK TRAVEL","","","","","","","","","Vietnam","","","","","","","2025-07-30 16:26:56"
"KLJCR Ireland Limited T/A Oriana B","","","","","","","","","Vietnam","","","","","","","2026-03-09 19:30:58"
"KLU – Kühne Logistics University","","danielle.thibodeau@klu.org","","","","","Großer Grasbrook 17 20457 Hamburg Germany","","","","GIÁO DỤC","Giáo dục và đào tạo","","DE241849394","Corporate","2025-05-28 16:16:04"
"KMEDIA COMMUNICATION CO., LTD","","","","","","Thành phố Hồ Chí Minh","7/10/5A Đường 17, Khu phố 6, Phường Long Thạnh Mỹ","Thành phố Thủ Đức","","","truyền thông","Marketing và truyền thông","","0317315055","Corporate","2025-07-01 07:41:10"
"KMUTNB FACULTY OF APPLIED SCIENCE","","","","","","","","","","","","","","","","2024-02-23 15:38:01"
"KNP VIETNAM JOINT STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-09-04 19:47:10"
"Korea Exchange","","KHONG","","","","","KHONG","","","","TƯ VẤN QUẢN LÝ","Tư vấn","","KHONG","Corporate","2025-04-08 15:07:58"
"KOREAN RED CROSS (KNRC)","","","","","","","","","Vietnam","","","","","","","2024-09-26 15:52:57"
"KORRUN Group","","rudyc.tsai@korrun.com","","","","","KHONG","","","","Bán túi và vali","Thời trang","","KHONG","Corporate","2025-08-04 15:06:00"
"Kosmek Limited","","","","","","","","","Vietnam","","","","","","","2026-03-11 16:42:48"
"KOSNA PHARMACEUTICAL VIET NAM JOINT STOCK COMPANY","","ketoan@kosna.vn","","","","","Số 28, ngách 15, ngõ Giếng Mứt, phố Bạch Mai, Phường Trương Định, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam","","","","","","","0107882001","","2024-07-25 15:07:26"
"KOYO ORIENT JAPAN CO.,LTD","","KHONG","","","","","KHONG","","","","Thiết bị quang học","Bán buôn và bán lẻ","","KHONG","Corporate","2025-06-18 10:29:30"
"KProject2","","kai2@kproject2.vn","","","","","","","","","","","","","","2025-01-04 13:02:27"
"kproject3","","kai@kproject3.vn","","","","","","","","","","","","","","2025-01-04 13:24:55"
"kproject4","","kai@krpoject4.vn","","","","","","","","","","","","","","2025-01-04 13:33:47"
"KRAIBURG TPE TECHNOLOGY (M) SDN BHD","","KHONG","","","","","KHONG","","","","Công nghệ thông tin","Công nghệ thông tin","","KHONG","Corporate","2023-10-02 13:29:45"
"kro","","","","","","","","","Vietnam","","","","","","","2025-02-12 10:42:17"
"Krones (Thailand) Co., Ltd.","","Vi.Nguyen@kronesvn.com","","","","","39th Floor lnterlink Tower, 1858/138 Debaratna Road, Bangna Tai Sub District, Bangna District, Bangkok 10260","","","","TƯ VẤN QUẢN LÝ","Tư vấn","","0105540015681","Corporate","2025-05-19 15:21:18"
